Title,Title_link,Thumbnail,brand-title,comment-star__count,Price,price-valid,price-invalid,price-discount,Headline,Field1,Field2,Field3
Bao Lao Rice Noodle 278g,https://www.yamibuy.com/en/p/bao-lao-rice-noodle-229g/1021081771,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,UNCLE FUN,67,,$4.99,$5.79,14% OFF,Bao Lao Rice Noodle 278g,67,China,4.7
Instant Rice with Oats & Green Pepper Sauce 142g,https://www.yamibuy.com/en/p/haidilao-instant-rice-with-oats-green-pepper-sauce-142g/1147008901,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAIDILAO,14,,$3.98,$4.29,8% OFF,Instant Rice with Oats & Green Pepper Sauce 142g,14,China,4.7
Cooked Black Rice 210g,https://www.yamibuy.com/en/p/ottogi-cooked-black-rice-210g/1021019691,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,37,$2.59,,,,Cooked Black Rice 210g,38,OTTOGI,4.2
"Rice with Bean Soup, 475g",https://www.yamibuy.com/en/p/rice-with-bean-soup-475g/1021081791,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BAIJIA,35,,$5.99,$6.99,15% OFF,"Rice with Bean Soup, 475g",35,China,4.9
Instant Spicy Rice Noodle 250g,https://www.yamibuy.com/en/p/jiyangxuan-instant-spicy-rice-noodle-250g/1021021321,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JIYANGXUAN,82,$4.99,,,,Instant Spicy Rice Noodle 250g,82,China,4.1
"Edo Rice Bran Face Wash, 120g",https://www.yamibuy.com/en/p/edo-rice-bran-face-wash-120g/1022139871,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ROSETTE,3,$6.99,,,,"Edo Rice Bran Face Wash, 120g",3,Japan,5
Black Rice Congee 320g,https://www.yamibuy.com/en/p/chinchin-black-rice-congee-320g/1021021491,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHINCHIN,38,,$1.29,$1.89,32% OFF,Black Rice Congee 320g,38,Taiwan,4.4
10 Whole Grain Rice 6packs,https://www.yamibuy.com/en/p/chikiriya-10-whole-grain-rice-6packs/1021017071,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHIKIRIYA,14,$8.99,,,,10 Whole Grain Rice 6packs,14,Japan,4.3
Purple Rice Dumpling With Taro Paste,https://www.yamibuy.com/en/p/purple-rice-dumpling-with-taro-paste/1150002751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SUNGIVEN FOODS,28,$5.49,,,,Purple Rice Dumpling With Taro Paste,28,China,4.8
Taro Rice Cake 4pc,https://www.yamibuy.com/en/p/taro-rice-cake-4-pcs/1150002451,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,wufangzhai,8,$9.99,,,,Taro Rice Cake 4pc,8,China,4.5
Organic Black Rice Flour 454g,https://www.yamibuy.com/en/p/big-green-organic-black-rice-flour-454g/1021017131,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BIG GREEN,18,$4.59,,,,Organic Black Rice Flour 454g,18,China,4.2
Organic Grain Short Grain Brown Rice 2lb,https://www.yamibuy.com/en/p/organic-grain-short-grain-brown-rice-2lb/1149013161,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,PULMUONE,,$8.99,,,,Organic Grain Short Grain Brown Rice 2lb,Be the first!,Korea,
Chestnut Rice Cake Cookie 12pc 258g,https://www.yamibuy.com/en/p/cw-chestnut-rice-cake-cookie-12pc-301g/1016026831,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CW,30,$5.29,,,,Chestnut Rice Cake Cookie 12pc 258g,30,Korea,3.9
Spicy Rice Soup with Seafood 50g,https://www.yamibuy.com/en/p/fashion-food-spicy-rice-soup-with-seafood-50g/1021002791,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FASHION FOOD,42,$1.69,,,,Spicy Rice Soup with Seafood 50g,42,Tailand,4.1
Rice Noddle 380g,https://www.yamibuy.com/en/p/rice-noddle-380g/1021086021,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YJSY,8,,$6.99,$7.29,5% OFF,Rice Noddle 380g,8,China,4.9
Korean Rice Cake Apple Flavored Cookie Pie 12pcs 234g,https://www.yamibuy.com/en/p/cw-korean-rice-cake-apple-flavored-cookie-pie-14pcs-273g/1016026481,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CW,27,$5.29,,,,Korean Rice Cake Apple Flavored Cookie Pie 12pcs 234g,27,Korea,4.6
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Rice Noodles Multiple Flavors,https://www.yamibuy.com/en/p/baijiachenji-rice-noodles-multiple-flavors/1021066371,https://cdn.yamibuy.net/item/c0f3d3b92e7c16cc94ad5bf38c1df836_684x684.webp,BAIJIA,,,$31.99,$43.59,27% OFF,Rice Noodles Multiple Flavors,28,China,4.5
【Hot n Spicy Value Set】BAIJIA Rice Noodle 288g*1 BAIJIA Rice Noodle 270g*1 WONGLOKAT Herbal Tea 310ml*2,https://www.yamibuy.com/en/p/hot-n-spicy-value-set-baijia-rice-noodle-288g-1-baijia-rice-noodle-270g-1-wonglokat-herbal-tea-310ml-3/1021065931,https://cdn.yamibuy.net/item/b396c1ee27db69809e326727ac8ae74f_684x684.webp,OTHER BRANDS,,,$10.99,$11.99,9% OFF,【Hot n Spicy Value Set】BAIJIA Rice Noodle 288g*1 BAIJIA Rice Noodle 270g*1 WONGLOKAT Herbal Tea 310ml*2,7,N/A,4.9
Crossbridege Rice Noodle Bag 1000g,https://www.yamibuy.com/en/p/guanrenqiao-crossbridege-rice-noodle-bag-1000g/1021064731,https://cdn.yamibuy.net/item/62a7efa10fa9fbc8f51fcf5889fe8a99_684x684.webp,Guanrenqiao,,$6.99,,,,Crossbridege Rice Noodle Bag 1000g,86,China,3.9
Seasoned Thistle Cupbap Bowl Rice 244g,https://www.yamibuy.com/en/p/ottogi-seasoned-thistle-cupbap-bowl-rice-280g/1021063871,https://cdn.yamibuy.net/item/e437fbd12e367448f22e92d8d3b5081b_684x684.webp,OTTOGI,,$4.79,,,,Seasoned Thistle Cupbap Bowl Rice 244g,19,Korea,4.5
LIUQUAN Instant Spicy Rice Noodle 300g,https://www.yamibuy.com/en/p/liuquan-instant-spicy-rice-noodle-300g/1021055881,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUOAYI,,,$4.59,$4.99,9% OFF,LIUQUAN Instant Spicy Rice Noodle 300g,53,China,4.4
Spicy Rice Cake Tteok-bokki 426g,https://www.yamibuy.com/en/p/ottogi-spicy-rice-cake-426g/1021051481,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,,,$4.49,$4.99,11% OFF,Spicy Rice Cake Tteok-bokki 426g,458,Korea,4.8
Sour Vegetable Rice Noodles 342g,https://www.yamibuy.com/en/p/sanyangyishi-sour-vegetable-rice-noodles-270g/1021046251,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SANYANGYISHI,,,$4.39,$4.59,5% OFF,Sour Vegetable Rice Noodles 342g,70,China,4.2
Rice Cracker Seto Uchi Lemon Flavor 2pc,https://www.yamibuy.com/en/p/sanritsu-nigata-rice-cracker-seto-uchi-lemon-flavor/1017040591,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SANXINGZHIGUO,1,$4.19,,,,Rice Cracker Seto Uchi Lemon Flavor 2pc,1,Japan,4
Rice Cake Red Bean Flavor 500g,https://www.yamibuy.com/en/p/rice-cake-red-bean-500g/1016078101,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIUFU,,$3.99,,,,Rice Cake Red Bean Flavor 500g,7,China,4.7
Assorted Rice Cracker Gift Set 460g,https://www.yamibuy.com/en/p/assorted-rice-cracker-gift-set-460g/1017036461,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,,$9.99,,,,Assorted Rice Cracker Gift Set 460g,16,Taiwan,4.8
Instant Rice Noodle Box 10 Pack,https://www.yamibuy.com/en/p/haohuanluo-instant-rice-noodle-box-10-pack/1021079851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOHUANLUO,,,$41.99,$52.90,21% OFF,Instant Rice Noodle Box 10 Pack,9,China,4.8
Nan Chang Stir Rice Noodle 265g,https://www.yamibuy.com/en/p/bagou-nan-chang-stir-rice-noodle-205g/1021077841,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BaGou,,,$2.59,$2.99,14% OFF,Nan Chang Stir Rice Noodle 265g,234,China,4.7
Potato Chips Hainan Chicken Rice,https://www.yamibuy.com/en/p/f-east-potato-chips-hainanese-chicken-rice/1017033541,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,F. EAST,,,$1.99,$3.49,43% OFF,Potato Chips Hainan Chicken Rice,16,Singapore,4.2
LuoSiFen Instant Spicy Rice Noodle 400g,https://www.yamibuy.com/en/p/liziqi-luosifen-spicy-instant-noodle-400g/1021076401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIZIQI,,$4.99,,,,LuoSiFen Instant Spicy Rice Noodle 400g,102,China,4
Jasmine Brown Rice 5lbs,https://www.yamibuy.com/en/p/asian-taste-jasmine-brown-rice-5lbs/1149006781,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASIAN TASTE,,$8.99,,,,Jasmine Brown Rice 5lbs,1,,5
Green Rice Roll  Mango Flavor 160g,https://www.yamibuy.com/en/p/zhiweiguan-wormwood-green-group-mango-flavor-160g/1016067651,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,zhiweiguan,,$3.99,,,,Green Rice Roll  Mango Flavor 160g,44,China,3.5
Crunchy Rice Roll Black & White Rice 100g,https://www.yamibuy.com/en/p/crunchy-rice-roll-black-white-rice/1017032231,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JAYONE,,$3.59,,,,Crunchy Rice Roll Black & White Rice 100g,3,Korea,4.7
Crunchy Rice Snack Original Flavor 120g,https://www.yamibuy.com/en/p/jayone-crunchy-rice-snack-original/1017032141,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JAYONE,,$4.49,,,,Crunchy Rice Snack Original Flavor 120g,3,Korea,4.3
TEICALO Songlae Brown Rice Cracker Cuttlefish Salted Egg Flavor 60g,https://www.yamibuy.com/en/p/songlae-60g-brown-rice-cracker-cuttlefish-salted-egg-flavor-pack-24/1017031571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,THAILAND TEICALO,,,$2.99,$3.19,7% OFF,TEICALO Songlae Brown Rice Cracker Cuttlefish Salted Egg Flavor 60g,8,Thailand,3.2
Green Rice Roll Red Bean Paste 420g,https://www.yamibuy.com/en/p/zhiweiguan-green-rice-roll-red-bean-paste-420g/1150000531,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,zhiweiguan,,$4.79,,,,Green Rice Roll Red Bean Paste 420g,162,China,4.3
Rice Cracker Spicy Flavor 72g,https://www.yamibuy.com/en/p/xiaowangzi-rice-cracker-spicy-flavor-72g/1017030751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,XIAOWANGZI,,$1.19,,,,Rice Cracker Spicy Flavor 72g,8,China,4.2
SANKO RICE CRACKER Echigo Taruyaki 111g,https://www.yamibuy.com/en/p/sanko-rice-cracker-echigo-taruyaki-111g/1017029951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SANXINGZHIGUO,,$2.49,,,,SANKO RICE CRACKER Echigo Taruyaki 111g,3,Japan,4
CJ Seasoned Mushroom Thistle Cupbap Bowl Rice 189g,https://www.yamibuy.com/en/p/cj-seasoned-mushroom-thistle-cupbap-bowl-rice-189g/1147002561,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHE IL JEDANG,,$4.99,,,,CJ Seasoned Mushroom Thistle Cupbap Bowl Rice 189g,5,Korea,4.6
Premium Grade Sushi Rice 4.4lbs,https://www.yamibuy.com/en/p/sukina-premium-grade-sushi-rice-4-4lbs/1149002821,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Sukina,,,$8.99,$10.99,19% OFF,Premium Grade Sushi Rice 4.4lbs,4,Korea,4.8
Rice Porridge With Mushrooms And Vegetables 280g,https://www.yamibuy.com/en/p/cj-rice-porridge-with-mushrooms-vegetables-280g/1147001721,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHE IL JEDANG,,,$4.99,$5.29,6% OFF,Rice Porridge With Mushrooms And Vegetables 280g,21,Korea,4.8
Low Carb Plum Rice Porridge 250g,https://www.yamibuy.com/en/p/kewpie-low-carb-plum-rice-porridge-250g/1147001391,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KEWPIE,,$3.49,,,,Low Carb Plum Rice Porridge 250g,Be the first!,Japan,
NANQIAO Snow Rice Cracker 150g,https://www.yamibuy.com/en/p/nanqiao-snow-rice-cracker-150g/1017027821,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NAMCHOW,,$2.09,,,,NANQIAO Snow Rice Cracker 150g,9,China,5
Rice Cracker Original Flavor 60g,https://www.yamibuy.com/en/p/neo-congjolmi-60g/1017027601,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NEO,,$1.59,,,,Rice Cracker Original Flavor 60g,34,Korea,4.6
Glutinous Rice Cake 200g,https://www.yamibuy.com/en/p/qinzong-glutinous-rice-cake-200g/1147000961,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,QINZONG,,,$2.59,$2.79,8% OFF,Glutinous Rice Cake 200g,29,China,4.6
Glutinous Rice Cake 200g,https://www.yamibuy.com/en/p/qinzong-glutinous-rice-cake-200g/1147000951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,QINZONG,,,$2.59,$2.79,8% OFF,Glutinous Rice Cake 200g,41,China,4.7
Glutinous Rice Cake 200g,https://www.yamibuy.com/en/p/qinzong-glutinous-rice-cake-200g/1147000941,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,QINZONG,,,$2.59,$2.79,8% OFF,Glutinous Rice Cake 200g,32,China,4.4
CJ KOREAN HETBAHN CUPBAHN - Spicy Beef Soup with Rice 217g,https://www.yamibuy.com/en/p/cj-korean-hetbahn-cupbahn-spicy-beef-soup-with-rice-217g/1147000641,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHE IL JEDANG,,$4.39,,,,CJ KOREAN HETBAHN CUPBAHN - Spicy Beef Soup with Rice 217g,5,Korea,4.2
Original Flavor Rice Noodles 332g*3 Nail Instant Noodles 410g*2,https://www.yamibuy.com/en/p/sanyangyishi-original-flavor-rice-noodles-332g-3-sanyangyishi-nail-instant-noodles-410g-2/1021066021,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SANYANGYISHI,,,$18.99,$23.99,21% OFF,Original Flavor Rice Noodles 332g*3 Nail Instant Noodles 410g*2,11,China,4
Abalone Rice Porridge Value Pack 285g*5Pack,https://www.yamibuy.com/en/p/ottogi-abalone-rice-porridge-value-pack/1147000581,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,,,$15.99,,,Abalone Rice Porridge Value Pack 285g*5Pack,44,Korea,4.8
Mixed Beans Sticky Rice 390g,https://www.yamibuy.com/en/p/wufangzhai-mixed-beans-sticky-rice-390g/1021062681,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,wufangzhai,,$5.99,,,,Mixed Beans Sticky Rice 390g,35,China,4.1
Crayfish Taste River Snails Rice Noodle Spicy Flavor 320g,https://www.yamibuy.com/en/p/haohuanluo-crayfish-taste-river-snails-rice-noodle-spicy-flavor-320g/1021052011,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOHUANLUO,,,$4.99,$5.39,8% OFF,Crayfish Taste River Snails Rice Noodle Spicy Flavor 320g,271,China,4.4
Cooked Rice and Fish Roe Sauce with Kimchi 222g,https://www.yamibuy.com/en/p/ottogi-cooked-rice-and-fish-roe-sauce-with-kimchi-192g/1021051511,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,,$3.99,,,,Cooked Rice and Fish Roe Sauce with Kimchi 222g,96,Korea,4.6
Spicy Rice Cake with Soup 426g,https://www.yamibuy.com/en/p/ottogi-spicy-rice-cake-with-soup-426g/1021051471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,,$4.99,,,,Spicy Rice Cake with Soup 426g,97,Korea,4.7
Babao Rice Steamed Glutinous Rice 300g,https://www.yamibuy.com/en/p/zhiweiguang-babao-rice-steamed-glutinous-rice-300g/1021048681,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,zhiweiguan,,$4.99,,,,Babao Rice Steamed Glutinous Rice 300g,53,China,4.8
Babao Rice Steamed Glutinous Rice 600g,https://www.yamibuy.com/en/p/zhiweiguang-babao-rice-steamed-glutinous-rice-600g/1021048671,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,zhiweiguan,,$8.99,,,,Babao Rice Steamed Glutinous Rice 600g,7,China,5
"Sichuan Style Rice Noodle, 270g",https://www.yamibuy.com/en/p/baijia-rice-noodle-310g/1021042961,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BAIJIA,,,$3.99,$4.59,14% OFF,"Sichuan Style Rice Noodle, 270g",1075,China,4.5
Instant Rice with Oats & Green Pepper Sauce 142g,https://www.yamibuy.com/en/p/haidilao-instant-rice-with-oats-green-pepper-sauce-142g/1147008901,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAIDILAO,14,,$3.98,$4.29,8% OFF,Instant Rice with Oats & Green Pepper Sauce 142g,14,China,4.7
AC-Shanghai Steamed Glutinous Rice Shumai 420g,https://www.yamibuy.com/en/p/ac-shanghai-steamed-glutinous-rice-shumai-420g/1149012951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASIAN CHOICE,2,$4.99,,,,AC-Shanghai Steamed Glutinous Rice Shumai 420g,2,N/A,5
Rice Vermicelli 4packs -Tomato Soup Flavor,https://www.yamibuy.com/en/p/sautao-rice-vermicelli-4packs-tomato-soup-flavor/1021001711,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SAUTAO,5,$5.99,,,,Rice Vermicelli 4packs -Tomato Soup Flavor,5,Hong Kong,4.8
"Rice with Bean Soup, 475g",https://www.yamibuy.com/en/p/rice-with-bean-soup-475g/1021081791,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BAIJIA,35,,$5.99,$6.99,15% OFF,"Rice with Bean Soup, 475g",35,China,4.9
【Frozen】Rice Ball Gol Red Bean 320g,https://www.yamibuy.com/en/p/rice-ball-gol-red-bean-320g/1146139551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SINIAN,,$4.59,,,,【Frozen】Rice Ball Gol Red Bean 320g,Be the first!,China,
Black Rice Sesame Cereal 12pcs,https://www.yamibuy.com/en/p/sunway-black-rice-sesame-cereal-12pcs/1020003901,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SUNWAY,15,$6.59,,,,Black Rice Sesame Cereal 12pcs,15,Taiwan,4.7
【Frozen】Matcha Rice Ball 10pcs,https://www.yamibuy.com/en/p/91008/1146139861,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LAUREL,,$2.99,,,,【Frozen】Matcha Rice Ball 10pcs,Be the first!,China,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"Edo Rice Bran Face Wash, 120g",https://www.yamibuy.com/en/p/edo-rice-bran-face-wash-120g/1022139871,https://cdn.yamibuy.net/item/fd1c739ccadb9ebc718f2fc508f0ce1d_684x684.webp,ROSETTE,3,$6.99,,,,"Edo Rice Bran Face Wash, 120g",3,Japan,5
Black Rice Congee 320g,https://www.yamibuy.com/en/p/chinchin-black-rice-congee-320g/1021021491,https://cdn.yamibuy.net/item/ad85f0481ce4be2b30a525931a5a70cf_684x684.webp,CHINCHIN,38,,$1.29,$1.89,32% OFF,Black Rice Congee 320g,38,Taiwan,4.4
Purple Rice Dumpling With Taro Paste,https://www.yamibuy.com/en/p/purple-rice-dumpling-with-taro-paste/1150002751,https://cdn.yamibuy.net/item/24f59d553240b5eba01f844f6916bfcf_684x684.webp,SUNGIVEN FOODS,28,$5.49,,,,Purple Rice Dumpling With Taro Paste,28,China,4.8
Organic Black Rice Flour 454g,https://www.yamibuy.com/en/p/big-green-organic-black-rice-flour-454g/1021017131,https://cdn.yamibuy.net/item/1c69d0b2e03337353bf8dbeb01730fe0_684x684.webp,BIG GREEN,18,$4.59,,,,Organic Black Rice Flour 454g,18,China,4.2
Chestnut Rice Cake Cookie 12pc 258g,https://www.yamibuy.com/en/p/cw-chestnut-rice-cake-cookie-12pc-301g/1016026831,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CW,30,$5.29,,,,Chestnut Rice Cake Cookie 12pc 258g,30,Korea,3.9
Korean Rice Cake Apple Flavored Cookie Pie 12pcs 234g,https://www.yamibuy.com/en/p/cw-korean-rice-cake-apple-flavored-cookie-pie-14pcs-273g/1016026481,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CW,27,$5.29,,,,Korean Rice Cake Apple Flavored Cookie Pie 12pcs 234g,27,Korea,4.6
Glutinous rice cake 300g,https://www.yamibuy.com/en/p/yumei-glutinous-rice-cake-300g/1021041141,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YUMEI,20,$2.99,,,,Glutinous rice cake 300g,20,China,4.2
Doraemon Egg Yolk Rice Dumpling 300g,https://www.yamibuy.com/en/p/doraemon-egg-yolk-rice-dumpling-300g/1150002821,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,panxiangji,5,$11.99,,,,Doraemon Egg Yolk Rice Dumpling 300g,5,China,5
Brown Rice  Soy Milk Custard Cookie 72g,https://www.yamibuy.com/en/p/cream-brown-rice-blanc-plus-soy-milk-custard-72g/1016083921,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASAHI,11,$2.89,,,,Brown Rice  Soy Milk Custard Cookie 72g,11,Japan,5
Glutinous Rice Dumpling,https://www.yamibuy.com/en/p/glutinous-rice-dumpling/1150002721,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SUNGIVEN FOODS,11,$4.39,,,,Glutinous Rice Dumpling,11,China,4.7
Fine Rice Vermicelli 300g,https://www.yamibuy.com/en/p/fine-rice-vermicelli-300g/1149013341,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,XIANBAO,1,$0.99,,,,Fine Rice Vermicelli 300g,1,China,5
Rice Cake With Hot Sauce 170g,https://www.yamibuy.com/en/p/surasang-rice-cake-with-hot-sauce-170g/1021038341,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SURASANG,11,,$3.59,$3.79,6% OFF,Rice Cake With Hot Sauce 170g,11,Korea,3.9
YEO’S Rice Vermicelli 375g,https://www.yamibuy.com/en/p/yeo-s-rice-vermicelli-375g/1021019871,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YEO'S,9,,$2.69,$2.99,11% OFF,YEO’S Rice Vermicelli 375g,9,Singapore,4.4
Organic Brown Rice Ramen 4 Pieces 280g,https://www.yamibuy.com/en/p/big-green-organic-brown-rice-ramen-4-pieces/1021002441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BIG GREEN,12,$5.99,,,,Organic Brown Rice Ramen 4 Pieces 280g,12,China,4.3
Red Rice Noodle 1000g,https://www.yamibuy.com/en/p/red-rice-noodle-1000g/1149009321,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WUMING,3,$4.99,,,,Red Rice Noodle 1000g,3,China,5
"Soup Rice Spoon Set, 6.5inch, 3pcs",https://www.yamibuy.com/en/p/soup-rice-spoon-set-6-5inch-3pcs/1029042071,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTHER BRANDS,,,$2.99,$4.99,41% OFF,"Soup Rice Spoon Set, 6.5inch, 3pcs",Be the first!,N/A,
【Frozen】Glutinous Rice Dumpling in Sweet Rice Wine 435g,https://www.yamibuy.com/en/p/glutinous-rice-dumpling-in-sweet-rice-wine-435g/1149011561,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GANGYAGOU,,$4.99,,,,【Frozen】Glutinous Rice Dumpling in Sweet Rice Wine 435g,Be the first!,China,
Purple Rice and Date Rice Dumpling 100g,https://www.yamibuy.com/en/p/purple-rice-and-date-rice-dumpling-100g/1150002841,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,panxiangji,1,,$3.59,$3.99,11% OFF,Purple Rice and Date Rice Dumpling 100g,1,China,5
BGREEN Organic Black Rice Angel Hair Pasta 250g,https://www.yamibuy.com/en/p/bgreen-organic-black-rice-angel-hair-pasta-250g/1021017651,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BIG GREEN,4,,$4.79,$4.99,5% OFF,BGREEN Organic Black Rice Angel Hair Pasta 250g,4,China,5
