Brand,Category,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Sold_Weekly_Group,Price_Group
alpenliebe,Chocolate,Mainland China,Yami,3.29,Milk Lollipop 20 Pieces 200g,5,17,800,200,658,100+,2+
alpenliebe,Chocolate,Mainland China,Yami,3.29,Lychee Lollipop 20 Pieces 200g,5,1,1200,300,987,200+,2+
alpenliebe,Chocolate,Mainland China,Yami,3.29,Cola Lollipop 20 Pieces 200g,4.8,5,1200,300,987,200+,2+
alpenliebe,Chocolate,Mainland China,Yami,3.29,Strawberry Lollipop 20 Pieces 200g,4.3,3,1200,300,987,200+,2+
alpenliebe,Chocolate,Mainland China,Yami,3.29,Tropical Fruit Lollipop 20 Pieces 200g,4.8,6,1200,300,987,200+,2+
sana,Chocolate,Japan,Yami,13.5,Super Quick Melty Gel Liner EX Bitter Chocolate 1pc,4.8,35,1600,400,5400,300+,12+
white rabbit,Chocolate,Mainland China,Yami,3.69,Creamy Candy 227g,4.9,40,1600,400,1476,300+,2+
want want,Chocolate,Taiwan,Yami,3.99,Milk Candy 208g,5,1,1600,400,1596,300+,2+
kabaya,Chocolate,Japan,Yami,2.29,Pureral Gummy Fuji Apple 50g,4.1,13,1600,400,916,300+,2+
canmake,Chocolate,Japan,Yami,12.99,Perfect Multi Eyes Shadow Palette 01 Rose Chocolate 1pc,5,5,100,25,324.75,Less than 50,12+
jj bakery,Chocolate,United States,Yami,6.99,Chocolate Square Cookies 230g,5,0,1600,400,2796,300+,6+
uha,Chocolate,Japan,Yami,2.59,Taste Sugar Peach 40g,4.8,36,1600,400,1036,300+,2+
lotte korea,Chocolate,Korea,Yami,7.99,Pepero Almond and Chocolate Big Pack 8 packs,5,2,1600,400,3196,300+,6+
akaibohshi,Chocolate,Japan,Yami,6.99,KUKKIA Whipped Chocolate Sandwiched with Cookie Green Tea Flavor 119g,4.8,4,1200,300,2097,200+,6+
bourbon,Chocolate,Japan,Yami,3.59,Chocolate in Rice Cake Mochi 8pcs,4.6,38,400,100,359,50+,2+
tipo,Chocolate,Vietnam,Yami,3.39,Cream Egg Cookies Black Sesame Chocolate 152g,4.7,13,1600,400,1356,300+,2+
sparko sweets,Chocolate,United States,Yami,26.99,Galaxy Lollipops Universe Designs Gift Pack 10 Pieces,5,2,1600,400,10796,300+,16+
sparko sweets,Chocolate,United States,Yami,26.99,Galaxy Lollipops Supernova Designs Gift Pack 10 Pieces,2.8,4,1600,400,10796,300+,16+
sparko sweets,Chocolate,United States,Yami,26.99,Galaxy Lollipops Nebula Designs Gift Pack 10 Pieces,4,3,1600,400,10796,300+,16+
brown and haley,Chocolate,Unclear,Yami,6.69,BROWN&HALEY DARK ROCA THE ORIGINAL BUTTERCRUNCH TOFFEE With Cashews 284g,4.9,8,1600,400,2676,300+,6+
crown,Chocolate,Korea,Yami,2.79,Sando Biscuit Vanilla Chocolate Flavor 161g,4.9,8,1600,400,1116,300+,2+
trikofoods,Chocolate,Taiwan,Yami,2.79,SXZ Hazelnut Chocolate 155g,4.4,29,1600,400,1116,300+,2+
orion,Chocolate,Korea,Yami,1.99,Choco Boy Chocolate Cookie 36g*2,4.7,25,1600,400,796,300+,Less than 2
kanro,Chocolate,Japan,Yami,2.49,Pure Gummy Candy Grape Flavor 56g,4.7,44,1600,400,996,300+,2+
kanro,Chocolate,Japan,Yami,2.49,Pure Gummy Candy Lemon Flavor 56g,4.7,40,1600,400,996,300+,2+
want want,Chocolate,Taiwan,Yami,1.49,QQ Soft Candy Grape Flavor 70g,4.9,51,1600,400,596,300+,Less than 2
want want,Chocolate,Taiwan,Yami,1.49,QQ Soft Candy Strawberry Flavor 70g,4.6,50,1600,400,596,300+,Less than 2
want want,Chocolate,Taiwan,Yami,1.49,QQ Soft Candy Lychee Flavor 70g,4.6,0,1600,400,596,300+,Less than 2
want want,Chocolate,Taiwan,Yami,1.49,QQ Soft Candy Pineapple Flavor 70g,4.6,48,1600,400,596,300+,Less than 2
want want,Chocolate,Taiwan,Yami,1.49,QQ Soft Candy Apple Flavor 70g,4.8,38,1600,400,596,300+,Less than 2
want want,Chocolate,Taiwan,Yami,1.49,QQ Soft Candy Peach Flavor 70g,4.9,75,1600,400,596,300+,Less than 2
morinaga,Chocolate,Japan,Yami,2.49,Hi-chew Strawberry Flavor Soft Candy 100g,5,6,1600,400,996,300+,2+
lotte korea,Chocolate,Korea,Yami,4.29,Pepero Biscuit Stick White Chocolate 128g,5,22,1600,400,1716,300+,4+
lotte korea,Chocolate,Korea,Yami,1.49,Pepero Biscuit Stick White Chocolate 32g,4.3,11,1600,400,596,300+,Less than 2
lotte korea,Chocolate,Korea,Yami,4.29,Pepero Almond and Chocolate Big Pack Set 128g,5,10,1600,400,1716,300+,4+
lotte korea,Chocolate,Korea,Yami,1.39,CEREAL CHOCO Chocolate biscuit 42g,4.6,16,1600,400,556,300+,Less than 2
maotong,Chocolate,Mainland China,Yami,2.99,Sour Plum Milk Candy 350g,4.2,48,1600,400,1196,300+,2+
lotte korea,Chocolate,Korea,Yami,2.99,Milk Candy Strawberry Flavor 63g,4.6,20,1600,400,1196,300+,2+
lotte korea,Chocolate,Korea,Yami,2.99,MALANG COW Milk Candy Original Flavor 79g,4.5,15,1600,400,1196,300+,2+
luyuan,Chocolate,Mainland China,Yami,3.99,Liukoushui Suan Nai Bang Tang 380g,4.8,233,1600,400,1596,300+,2+
uha,Chocolate,Japan,Yami,3.29,Soft Candy 4 Flavor 95g,4.6,27,1600,400,1316,300+,2+
uha,Chocolate,Japan,Yami,1.99,Sakeru Gummy Grape 7pcs 32.9g,4.7,13,1600,400,796,300+,Less than 2
morinaga,Chocolate,Japan,Yami,2.49,Sours Citrus Mix 90g,4.5,15,1600,400,996,300+,2+
belle,Chocolate,Malaysia,Yami,1.49,BELLIE Chocolate Cream Sandwich 190g,4.7,6,800,200,298,100+,Less than 2
white rabbit,Chocolate,Mainland China,Yami,3.69,Chocolate Creamy Candy 227g,4.7,33,1600,400,1476,300+,2+
liangfeng,Chocolate,Mainland China,Yami,1.49,Mylikes Milk Chocolate 80g,4.7,61,1600,400,596,300+,Less than 2
loacker,Chocolate,Italy,Yami,3.09,Chocolate Wafers 175g,4.7,13,1600,400,1236,300+,2+
delacre,Chocolate,France,Yami,10.99,Ensemble Pure Belgian Chocolate Biscuit Holiday Selection 300g,3.9,7,100,25,274.75,Less than 50,10+
bourbon,Chocolate,Japan,Yami,8.99,Chocolate Cookies Gift Box 60pc 319g,4.6,5,1600,400,3596,300+,8+
lotte japan,Chocolate,Japan,Yami,4.09,Macha Chocolate Cookies 17pcs 98.6g,4.5,50,1600,400,1636,300+,4+
morinaga,Chocolate,Japan,Yami,1.79,Bitter Choclate 42g,4.5,40,1600,400,716,300+,Less than 2
uha,Chocolate,Japan,Yami,1.99,Sakeru Gummy Grape 7pcs 32.9g,4.7,13,1600,400,796,300+,Less than 2
morinaga,Chocolate,Japan,Yami,2.49,Sours Citrus Mix 90g,4.5,15,1600,400,996,300+,2+
belle,Chocolate,Malaysia,Yami,1.49,BELLIE Chocolate Cream Sandwich 190g,4.7,6,800,200,298,100+,Less than 2
white rabbit,Chocolate,Mainland China,Yami,3.69,Chocolate Creamy Candy 227g,4.7,33,1600,400,1476,300+,2+
nobel,Chocolate,Japan,Yami,4.79,Ore No Milk Milk Candy 80g,4.8,36,1600,400,1916,300+,4+
haitai,Chocolate,Korea,Yami,1.89,Ohyes Premium Chocolate Coated Cake With Chocolate Filling 6Pcs,4.4,27,1600,400,756,300+,Less than 2
huanglaowu,Chocolate,Mainland China,Yami,1.69,Peanut Rice Crisp Original Flavor 90g,4.8,91,1600,400,676,300+,Less than 2
white rabbit,Chocolate,Mainland China,Yami,4.29,Red Bean Creamy Candy 227g,4.7,41,1600,400,1716,300+,4+
lucky,Chocolate,Taiwan,Yami,1,KEKOU Thin Chocolate Craker 100g,4.6,15,1600,400,400,300+,Less than 2
orion,Chocolate,Korea,Yami,4.59,Mocha Chocolate Pie 6 pieces,4.8,25,1600,400,1836,300+,4+
hongyuan,Chocolate,Mainland China,Yami,2.29,Candy Guava Flavor 350g,4.8,0,1600,400,916,300+,2+
sanseisha,Chocolate,Japan,Yami,5.49,Chocolate Baked Cakes 200g,4.5,6,1600,400,2196,300+,4+
hunya foods,Chocolate,Taiwan,Yami,4.99,77 New Wafer Pie White Chocolate Blueberry Wafer Pie 234g,4.5,11,1600,400,1996,300+,4+
77,Chocolate,Taiwan,Yami,4.99,New Wafer Pie White Chocolate Green Tea Wafer pie 225g,4.2,15,1200,300,1497,200+,4+
hunya foods,Chocolate,Taiwan,Yami,4.99,HUNYA 77 Milano Almond Puff Pastry  with Chocolate 192g,4.8,36,1600,400,1996,300+,4+
doublemint,Chocolate,Mainland China,Yami,2.99,WRIGLEY'S (Jasmine Tea) 35Pieces,4.8,24,1600,400,1196,300+,2+
bourbon,Chocolate,Japan,Yami,2.99,Stump Style Chocolate Wheat Cracker 66g,4.5,4,1600,400,1196,300+,2+
meiji,Chocolate,Japan,Yami,2.99,Baked Wheat Cracker with Chocolate Mushroom 82g,5,12,1600,400,1196,300+,2+
ttl,Chocolate,Mainland China,Yami,5.99,Planet Cup 390g,4.6,164,1600,400,2396,300+,4+
tianpeng,Chocolate,Taiwan,Yami,0.99,Chocolate Hand-Made Biscuit 40g,3.6,0,1600,400,396,300+,Less than 2
kasugai,Chocolate,Japan,Yami,2.99,Fruit Gummy Candy Assortment 102g,4.1,10,1600,400,1196,300+,2+
kasugai,Chocolate,Japan,Yami,2.99,Lychee Gummy Candy 102g,4.7,13,1600,400,1196,300+,2+
yuraku,Chocolate,Japan,Yami,12.99,Black Thunder Chocolate Bar Hokkaido Limited Edition 20pcs,3.2,11,1600,400,5196,300+,12+
kanro,Chocolate,Japan,Yami,3.49,Matcha and Mild Tea Candy 72g,3.7,15,1600,400,1396,300+,2+
imei,Chocolate,Taiwan,Yami,2.59,Green Tea Chocolate Roll 137g,4.2,20,1600,400,1036,300+,2+
languly,Chocolate,Japan,Yami,3.29,Chocolate Cream Sandwich Cookie 4packs 129.6g,4.8,28,1600,400,1316,300+,2+
ishiya seika,Chocolate,Japan,Yami,22.99,White Lover Milk Chocolate Cookies 18pc,4.7,13,1600,400,9196,300+,16+
ishiya seika,Chocolate,Japan,Yami,24.99,SHIROI KOIBITO White Lover White Chocolate Cookies 18pcs,4.7,11,1600,400,9996,300+,16+
kabaya,Chocolate,Japan,Yami,1.99,Grape Jam Filling Collagen Gummy Candy 50g,4.6,131,1600,400,796,300+,Less than 2
kracie,Chocolate,Japan,Yami,2.59,FUWARINKA Beauty Rose Candy 32g,4.5,136,1600,400,1036,300+,2+
lotte japan,Chocolate,Japan,Yami,5.99,KOALA MINI COOKIE Chocolate Filling 10pck 195g Family Size,4.7,76,1600,400,2396,300+,4+
meiji,Chocolate,Japan,Yami,3.49,Macadamia Chocolate 64g,,88,1600,400,1396,300+,2+
d-plus,Chocolate,Japan,Yami,1.59,"Natural Yeast Bread Chocolate Flavor, 80g",4.6,409,4000,1000,1590,500+,Less than 2
kasugai,Chocolate,Japan,Yami,2.99,Peach Gummy Candy 107g,4.7,70,1600,400,1196,300+,2+
kasugai,Chocolate,Japan,Yami,2.69,Grape Gummy Candy 107g,5,2,1600,400,1076,300+,2+
uha,Chocolate,Japan,Yami,3.99,E-MA Mini Hard Candy -Grape Flavor 33g,4.4,25,1600,400,1596,300+,2+
white rabbit,Chocolate,Mainland China,Yami,2.99,Creamy Candy 180g,4.7,95,1600,400,1196,300+,2+
hsufuchi,Chocolate,Taiwan,Yami,5.99,Assorted Peanut Crisp Candy 358g,4.8,20,1600,400,2396,300+,4+
meiji,Chocolate,Japan,Yami,3.39,Almond Chocolate 88g,4.8,33,1600,400,1356,300+,2+
ribon,Chocolate,Japan,Yami,2.59,Plum Jam Filling Hard Candy 110g,4.1,43,1600,400,1036,300+,2+
ribon,Chocolate,Japan,Yami,3.79,Hokkaido Farm Milk Soft Candy 110g,4.4,26,1600,400,1516,300+,2+
kasugai,Chocolate,Japan,Yami,2.99,Strawberry Gummy Candy 102g,4.2,8,1600,400,1196,300+,2+
glico,Chocolate,Japan,Yami,4.49,Chocolate+Strawberry+Vanilla Ice-cream Cone Stick 9Pcs,4.7,23,1600,400,1796,300+,4+
ego,Chocolate,Malaysia,Yami,2.29,Swiss Roll Chocolate Flavor 175g,4.1,14,1600,400,916,300+,2+
uha,Chocolate,Japan,Yami,3.99,Extra Milk Flavor Candy 105g,4.9,60,1600,400,1596,300+,2+
uha,Chocolate,Japan,Yami,3.29,E-MA Mini Hard Candy -Grape Flavor 50g,4.7,30,1600,400,1316,300+,2+
eiwa,Chocolate,Japan,Yami,2.29,CALPIS Jelly Filling Marshmallow 80g,4.8,48,1600,400,916,300+,2+
sanritsu,Chocolate,Japan,Yami,3.49,Couque D??€?asses White Chocolate Cookies 12pcs,4.7,98,1600,400,1396,300+,2+
sanritsu,Chocolate,Japan,Yami,3.49,Couque D??€?asses Chocolate Cookies 92.4g,4.5,20,1600,400,1396,300+,2+
nissin,Chocolate,Japan,Yami,2.39,CISCO'S Crisp Choco Wheat Chocolate Pie 51g,4.8,461,1600,400,956,300+,2+
Unclear,Chocolate,Japan,Freshogogo,2.39,LOTTE Capuccyo Biscuit Choco (doraemon),Unclear,0,7084,1771,4233,1000+,2+
Unclear,Chocolate,Japan,Freshogogo,2.09,MEIJI Black Chocolate,Unclear,0,2404,601,1256,500+,2+
Unclear,Chocolate,Taiwan,Freshogogo,6.99,TASHI Chocolate Gold Coins with Cocoa Butter,Unclear,0,0,0,0,,6+
Unclear,Chocolate,Mainland China,Freshogogo,6.99,YA KANG LE Chocolate (Last Call),Unclear,0,0,0,0,,6+
Unclear,Chocolate,Italy,Freshogogo,2.49,LAGO Rondo Coconut Cream and Dark Chocolate,Unclear,1,0,0,0,,2+
Unclear,Chocolate,Italy,Freshogogo,2.49,LAGO Lingotti Wafers (passion fruit cream and milk chocolate),Unclear,0,0,0,0,,2+
Unclear,Chocolate,Japan,Freshogogo,3.89,PASCO Danish Pastry (chocolate),Unclear,0,2394,599,2328,500+,2+
Unclear,Chocolate,Japan,Freshogogo,17.99,ROYCE Nama Dark Chocolate,Unclear,0,5269,1317,23697,1000+,16+
Unclear,Chocolate,Japan,Freshogogo,2.69,POCKY (almond crush),Unclear,1,9362,2341,6296,2000+,2+
Unclear,Chocolate,Japan,Freshogogo,17.99,ROYCE Nama Milk Chocolate,Unclear,0,3956,989,17792,500+,16+
Unclear,Chocolate,Unclear,Freshogogo,2.09,D PLUS Pastry Roll (chocolate),Unclear,1,2623,656,1371,500+,2+
Unclear,Chocolate,Taiwan,Freshogogo,5.79,IMEI Chocolate Cream Wafer,Unclear,0,3776,944,5466,500+,4+
Unclear,Chocolate,Italy,Freshogogo,2.49,LAGO Fiaccole Wafer Rolls (blackcurrant and dark chocolate),Unclear,0,0,0,0,,2+
Unclear,Chocolate,Taiwan,Freshogogo,2.59,IMEI Chocolate Puff,Unclear,0,6525,1631,4225,1000+,2+
Unclear,Chocolate,Japan,Freshogogo,17.99,ROYCE Nama Champagne Pierre Chocolate,Unclear,0,2204,551,9912,500+,16+
Unclear,Chocolate,Japan,Freshogogo,17.99,ROYCE Nama Mocha Chocolate,Unclear,1,5349,1337,24057,1000+,16+
Unclear,Chocolate,Japan,Freshogogo,17.99,ROYCE Nama Chocolate,Unclear,0,3533,883,15890,500+,16+
Unclear,Chocolate,Japan,Freshogogo,17.99,Royce' Nama Sakura Chocolate,Unclear,0,17,4,76,Less than 50,16+
Unclear,Chocolate,Unclear,Freshogogo,5.75,Chocolate Chips Cookies,Unclear,0,4749,1187,6827,1000+,4+
Unclear,Chocolate,Unclear,Freshogogo,5.95,Chocolate Deluxe Donut,Unclear,8,6301,1575,9373,1000+,4+
Unclear,Chocolate,Unclear,Freshogogo,20.25,Chocolate Flavor Sponge Cake (12 pcs),Unclear,0,1967,492,9958,400+,16+
Unclear,Chocolate,Unclear,Freshogogo,5.25,Chocolate Walnut Bun,Unclear,5,3124,781,4100,500+,4+
Unclear,Chocolate,Unclear,Freshogogo,5.95,Double Chocolate Toast,Unclear,1,5424,1356,8068,1000+,4+
Unclear,Chocolate,Unclear,Freshogogo,4.95,Chocolate Roll Slice,Unclear,11,3303,826,4087,500+,4+
Unclear,Chocolate,Unclear,Freshogogo,11.95,Chocolate Croissants,Unclear,5,3063,766,9151,500+,10+
SIETE,Chocolate,United States,Weee,4.79,Siete Mexican Chocolate Cookie 4.5 oz,Unclear,1,0,0,0,,4+
Unclear,Chocolate,Mexico,Weee,4.49,"Cal-C-Tose Drink Mix, Chocolate 14.1 oz",Unclear,0,0,0,0,,4+
Unclear,Chocolate,Mainland China,Weee,2.49,"MACARON Chocolate Cookies, Matcha Mousse And Chocolate Flavor 150 g",Unclear,1,44,11,27,Less than 50,2+
Unclear,Chocolate,Mexico,Weee,18.99,Mini Chocke-Obleas Chocolate Wafers with Chocolate Filling 18 oz,Unclear,0,0,0,0,,16+
FRANZZI,Chocolate,Mainland China,Weee,3.59,Franzzi Cheese Chocolate Cookies 126 g,Unclear,3,0,0,0,,2+
MEIJI,Chocolate,Mainland China,Weee,3.99,Meiji Meltyblend Chocolate  2.11 oz,Unclear,74,4000,1000,3990,500+,2+
MEIJI,Chocolate,Mainland China,Weee,4.99,"Meiji Chocolate Melty Blend, Strawberry Flavor 2.11 oz",Unclear,3,2800,700,3493,500+,4+
MEIJI,Chocolate,United States,Weee,5.99,"Meiji Hello Panda Biscuit with Chocolate Filling , Valentines Packaging 10 oz",Unclear,1,2000,500,2995,400+,4+
Unclear,Chocolate,Indonesia,Weee,4.99,Jans Chocolate Potato Chips 3.5 oz,Unclear,6,800,200,998,100+,4+
Unclear,Chocolate,Japan,Weee,2.79,Fujjya Chocolate Pencil Candy  0.95 oz,Unclear,11,1200,300,837,200+,2+
Glico,Chocolate,Japan,Weee,2.49,"Glico Pocky, Winter Chocolate Flavor 1.97 oz",Unclear,6,2000,500,1245,400+,2+
MEIJI,Chocolate,Mainland China,Weee,4.79,"Meiji Chocolate Melty Blend, Hazelnut Flavor  2.11 oz",Unclear,14,2800,700,3353,500+,4+
MEIJI,Chocolate,Mainland China,Weee,3.99,Meiji Meltyblend Green Tea Chocolate 2.11 oz,Unclear,40,4000,1000,3990,500+,2+
Unclear,Chocolate,Taiwan,Weee,16.79,"Hello Kitty Wafer Cookies, Chocolate and Vanilla Flavors 630 g",Unclear,18,800,200,3358,100+,16+
Unclear,Chocolate,Unclear,Weee,1.79,"Kangshifu Mini Puff, Chocolate Filling 60 g",Unclear,0,400,100,179,50+,Less than 2
Lotte,Chocolate,Thailand,Weee,1.19,Lotte Koala's March Chocolate Creme-Filled Cookies 41g 1.45 oz,Unclear,163,4000,1000,1190,500+,Less than 2
MEIJI,Chocolate,United States,Weee,1.19,Meiji Yan Yan Biscuit Stick with Chocolate Cream 2 oz,Unclear,107,4000,1000,1190,500+,Less than 2
Unclear,Chocolate,South Korea,Weee,5.99,Lotte Pepero Almond and Chocolate Sticks 32g x 4pk 128 g,Unclear,52,4000,1000,5990,500+,4+
Kuanchun,Chocolate,Taiwan,Weee,6.49,"KC Chocolate Milk 200ml, 6pk???€?€ 1200 g",Unclear,42,4000,1000,6490,500+,6+
Glico,Chocolate,Japan,Weee,5.49,"Glico Caplico Mini Cones Vanilla, Strawberry, & Chocolate Flavors 10ct 1 count",Unclear,36,2400,600,3294,500+,4+
Unclear,Chocolate,Japan,Weee,26.99,ISHIYA Shiroi Koibito White Chocolate Cookies 18 Pieces 1 box,Unclear,37,2000,500,13495,400+,16+
Calbee,Chocolate,Japan,Weee,7.99,Calbee Fruit Granola Chocolate Crunch and Banana 425 g,Unclear,50,1600,400,3196,300+,6+
Lotte,Chocolate,South Korea,Weee,1.59,Lotte Pepero Almond Chocolate Sticks 32 g,Unclear,57,1600,400,636,300+,Less than 2
Tiger Sugar,Chocolate,Taiwan,Weee,4.29,Tiger Sugar Chocolate Crispy Rice Ball 200 g,Unclear,5,1600,400,1716,300+,4+
BOURBON,Chocolate,Japan,Weee,2.39,Bourbon Chocolate Elise White 2.01 oz,Unclear,2,1600,400,956,300+,2+
Master Kong,Chocolate,Mainland China,Weee,1.79,"KSF Sweet Puff Pastry Cookie, Hazulnut Chocolate Flavor  80 g",Unclear,15,1600,400,716,300+,Less than 2
HAITAI,Chocolate,South Korea,Weee,4.99,Haitai Oh Yes! Premium Chocolate Coated Cake 12pc 336 g,Unclear,22,1200,300,1497,200+,4+
BOURBON,Chocolate,Japan,Weee,1.89,Bourbon Chocolate Ichigo Mousse 1.55 oz,Unclear,26,1200,300,567,200+,Less than 2
NORA,Chocolate,Philippines,Weee,1.99,Nora Chocolate Porridge Champorado 90 g,Unclear,4,1200,300,597,200+,Less than 2
Lotte,Chocolate,South Korea,Weee,4.99,Lotte Binch Chocolate Covered Biscuit 204 g,Unclear,6,1200,300,1497,200+,4+
BAUDUCCO,Chocolate,United States,Weee,1.59,Bauducco Chocolate Wafers 5.82 oz,Unclear,18,800,200,318,100+,Less than 2
Lotte,Chocolate,South Korea,Weee,1.99,Lotte Pepero Stick Biscuits and Chocolate 47 g,Unclear,27,800,200,398,100+,Less than 2
MEIJI,Chocolate,Indonesia,Weee,2.59,"Meiji Lucky Stick Biscuit, Chocolate Flavored Cream 45 g",Unclear,6,800,200,518,100+,2+
Unclear,Chocolate,Japan,Weee,25.49,Sato Arpajon Asano Hakkoda Nama Chocolate 5pcs 4.58 oz,Unclear,8,800,200,5098,100+,16+
Unclear,Chocolate,United States,Weee,6.29,Nestle Milo Chocolate Malt Mix 14.1 oz,Unclear,17,800,200,1258,100+,6+
GARDEN,Chocolate,Philippines,Weee,2.79,Garden Wafer Chocolate  200 g,Unclear,10,800,200,558,100+,2+
JACK 'n JILL,Chocolate,Philippines,Weee,0.59,Jack 'n Jill Chocolate Pretzel Sticks 40 g,Unclear,0,800,200,118,100+,Less than 2
Glico,Chocolate,Japan,Weee,4.69,Winter Melty Pocky Chocolate cream covered biscuit sticks 6P 4.62 oz,Unclear,2,800,200,938,100+,4+
Unclear,Chocolate,Taiwan,Weee,27.99,Chen Yun Pao Chuan White Chocolate Yuzu Lemon Cake  1 box,Unclear,76,800,200,5598,100+,16+
Unclear,Chocolate,Estonia,Weee,8.99,Karila Chocolate Flower Ball Random Color  40 g,Unclear,3,800,200,1798,100+,8+
FRANZZI,Chocolate,Mainland China,Weee,3.59,Franzzi Yogurt Chocolate Cookies 126 g,Unclear,18,800,200,718,100+,2+
Unclear,Chocolate,Japan,Weee,3.99,"Look Chocolate Aoi Hoseki, Muscat Flavor 1.41 oz",Unclear,5,800,200,798,100+,2+
MEIJI,Chocolate,Japan,Weee,2.79,Meiji Pucca Chocolate Biscuits 1.51 oz,Unclear,6,400,100,279,50+,2+
Unclear,Chocolate,Philippines,Weee,2.99,Unisman King ChocNut Peanut Milk Chocolate 200 g,Unclear,2,400,100,299,50+,2+
Unclear,Chocolate,Japan,Weee,4.89,Ishiya Shiroi Koibito White Lover Chocolate Milk Drink  190 g,Unclear,2,400,100,489,50+,4+
Unclear,Chocolate,Israel,Weee,1.49,Frankford Milk Chocolate Gold Coins 1.23 oz,Unclear,10,400,100,149,50+,Less than 2
Master Kong,Chocolate,Mainland China,Weee,4.59,"KSF European Style Cake, Chocolate Flavor  192 g",Unclear,13,400,100,459,50+,4+
Unclear,Chocolate,Japan,Weee,24.99,ISHIYA Shiroi Koibito Milk Chocolate Cookies 18 Pieces 1 box,Unclear,23,400,100,2499,50+,16+
FRANZZI,Chocolate,Mainland China,Weee,3.59,Franzzi Rich Aroma Dark Chocolate Cookies 126 g,Unclear,18,400,100,359,50+,2+
Unclear,Chocolate,United States,Weee,6.19,Oreo Chocolate Sandwich Cookies 14.3 oz,Unclear,3,400,100,619,50+,6+
Unclear,Chocolate,Japan,Weee,5.99,Daiichi Mini Bread with Chocolate Cream 7pc 6.66 oz,Unclear,36,400,100,599,50+,4+
Unclear,Chocolate,South Korea,Weee,3.19,No Brand Cookies & Cream Chocolate Bar  240 g,Unclear,1,400,100,319,50+,2+
HAITAI,Chocolate,South Korea,Weee,3.99,"Haitai Home Run Ball Chocolate Biscuits, 1 bag 146 g",Unclear,10,200,50,200,Less than 50,2+
Lotte,Chocolate,Japan,Weee,4.29,LOTTE Pie Rich Chocolate Flavor Pastry Cookie 69 g,Unclear,3,200,50,215,Less than 50,4+
Unclear,Chocolate,Indonesia,Weee,3.99,Energen Cereal Mix with Milk Chocolate 10pk 14 oz,Unclear,0,200,50,200,Less than 50,2+
Unclear,Chocolate,Japan,Weee,14.99,Morozoff Chocolate 8 Pieces 60 g,Unclear,1,200,50,750,Less than 50,14+
Unclear,Chocolate,Japan,Weee,9.99,Bitter Chocolate 172 g,Unclear,8,200,50,500,Less than 50,8+
KIT KAT,Chocolate,Japan,Weee,8.99,Kit Kat Mini White Chocolate 4.1 oz,Unclear,0,200,50,450,Less than 50,8+
Unclear,Chocolate,United States,Weee,3.99,Bakerly Chocolate Filled Crepes 6.78 oz,Unclear,1,200,50,200,Less than 50,2+
GAMESA,Chocolate,United States,Weee,3.69,Gamesa Emperador Chocolate Cr????me Cookies 14.34 oz,Unclear,4,200,50,185,Less than 50,2+
BIMBO,Chocolate,Mexico,Weee,1.99,MARINELA Principe Sandwich Cookies with Chocolate Filling  2.96 oz,Unclear,0,200,50,100,Less than 50,Less than 2
Healthful,Chocolate,Taiwan,Weee,14.99,"Healthful Wafer Roll, Chocolate 400 g",Unclear,35,200,50,750,Less than 50,14+
Unclear,Chocolate,Indonesia,Weee,6.99,"Ultra Milk Variety Chocolate, Taro and Caramel 6pk 1200 ml",Unclear,5,200,50,350,Less than 50,6+
Lotte,Chocolate,South Korea,Weee,4.49,Lotte Kancho Biscuits Filled with Chocolate 168 g,Unclear,6,200,50,225,Less than 50,4+
Unclear,Chocolate,United States,Weee,6.59,Tate's Bake Shop Chocolate Chip Cookies 7 oz,Unclear,5,200,50,330,Less than 50,6+
STIKKO,Chocolate,Indonesia,Weee,4.99,"Stikko Wafer Sticks, Chocolate Flavor  14.11 oz",Unclear,2,200,50,250,Less than 50,4+
FRANZZI,Chocolate,Mainland China,Weee,3.59,Franzzi Matcha Chocolate Cookies 126 g,Unclear,5,200,50,180,Less than 50,2+
Unclear,Chocolate,Mainland China,Weee,6.89,"Karman Egg Rolls, Chocolate Peanut Crisp Flavor 218 g",Unclear,4,200,50,345,Less than 50,6+
Unclear,Chocolate,United States,Weee,3.49,MadeGood Foods Chocolate Chip Crispy Squares 4.68 oz,Unclear,8,200,50,175,Less than 50,2+
Unclear,Chocolate,Mexico,Weee,4.19,Gamesa Mamut Chocolate Coated Marshmallow Cookies 8.1 oz,Unclear,3,0,0,0,,4+
Unclear,Chocolate,South Korea,Weee,6.99,Seoul Chocolate Flavored Milk 6pk 1 each,Unclear,0,0,0,0,,6+
Unclear,Chocolate,Taiwan,Weee,5.89,"Mincher Brittle Biscuits, Lemon and Chocolate Flavor 5.08 oz",Unclear,1,0,0,0,,4+
Unclear,Chocolate,United States,Weee,5.19,Michel et Augustin Milk Chocolate & Caramel Cookie Squares 4.9 oz,Unclear,4,0,0,0,,4+
Morinaga,Chocolate,Japan,Weee,3.99,Morinaga Milk Chocolate Sticks 64.9 g,Unclear,18,0,0,0,,2+
Fibisco,Chocolate,Philippines,Weee,1.99,Fibisco Chocolate Chip Cookies 200 g,Unclear,1,0,0,0,,Less than 2
Hawaiian Host,Chocolate,United States,Weee,7.99,Hawaiian Host Island Macs Milk Chocolate 5 oz,Unclear,2,0,0,0,,6+
